"collection","title","actual_source_path","package_path","extension","size_bytes","subjects","resource_id","resource_type","notes"
"singapore-moe","2020 Upper Secondary G1 Music Syllabus","source/national-standard/singapore-moe/2020 Upper Secondary G1 Music Syllabus.pdf","original-files/source/national-standard/singapore-moe/2020 Upper Secondary G1 Music Syllabus.pdf","pdf","938038","arts;physical-education","res.national-standard.singapore-moe.2020-upper-secondary-g1-music-syllabus.b0e3a5b0.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2020-english-language-primary","source/national-standard/singapore-moe/2020-english-language-primary.pdf","original-files/source/national-standard/singapore-moe/2020-english-language-primary.pdf","pdf","18435020","english","res.national-standard.singapore-moe.2020-english-language-primary.0783e34e.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2020-social-studies-primary","source/national-standard/singapore-moe/2020-social-studies-primary.pdf","original-files/source/national-standard/singapore-moe/2020-social-studies-primary.pdf","pdf","1911517","social-studies","res.national-standard.singapore-moe.2020-social-studies-primary.50b2281d.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2021 Character and Citizenship Education Syllabus-Secondary","source/national-standard/singapore-moe/2021 Character and Citizenship Education Syllabus-Secondary.pdf","original-files/source/national-standard/singapore-moe/2021 Character and Citizenship Education Syllabus-Secondary.pdf","pdf","1000443","citizenship","res.national-standard.singapore-moe.2021-character-and-citizenship-education-syllabu.a238a137.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2021 G1 G2 G3 and Higher Mother Tongue Languages Secondary Syllabus","source/national-standard/singapore-moe/2021 G1 G2 G3 and Higher Mother Tongue Languages Secondary Syllabus.pdf","original-files/source/national-standard/singapore-moe/2021 G1 G2 G3 and Higher Mother Tongue Languages Secondary Syllabus.pdf","pdf","948521","chinese","res.national-standard.singapore-moe.2021-g1-g2-g3-and-higher-mother-tongue-languages.1ec8f645.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2021 Lower Secondary G2 and G3 History Syllabus","source/national-standard/singapore-moe/2021 Lower Secondary G2 and G3 History Syllabus.pdf","original-files/source/national-standard/singapore-moe/2021 Lower Secondary G2 and G3 History Syllabus.pdf","pdf","809633","social-studies","res.national-standard.singapore-moe.2021-lower-secondary-g2-and-g3-history-syllabus.4658a984.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2021 Lower Secondary Geography Syllabus","source/national-standard/singapore-moe/2021 Lower Secondary Geography Syllabus.pdf","original-files/source/national-standard/singapore-moe/2021 Lower Secondary Geography Syllabus.pdf","pdf","819354","social-studies","res.national-standard.singapore-moe.2021-lower-secondary-geography-syllabus.614dc7bf.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2021 Primary Mathematics Syllabus P1 to P6 Updated October 2025","source/national-standard/singapore-moe/2021 Primary Mathematics Syllabus P1 to P6 Updated October 2025.pdf","original-files/source/national-standard/singapore-moe/2021 Primary Mathematics Syllabus P1 to P6 Updated October 2025.pdf","pdf","806004","maths","res.national-standard.singapore-moe.2021-primary-mathematics-syllabus-p1-to-p6-updat.2a170e94.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2021-primary-character-and-citizenship-education","source/national-standard/singapore-moe/2021-primary-character-and-citizenship-education.pdf","original-files/source/national-standard/singapore-moe/2021-primary-character-and-citizenship-education.pdf","pdf","984773","citizenship","res.national-standard.singapore-moe.2021-primary-character-and-citizenship-education.e49d024e.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2023 Primary and Lower Secondary Music Syllabus","source/national-standard/singapore-moe/2023 Primary and Lower Secondary Music Syllabus.pdf","original-files/source/national-standard/singapore-moe/2023 Primary and Lower Secondary Music Syllabus.pdf","pdf","1083832","arts","res.national-standard.singapore-moe.2023-primary-and-lower-secondary-music-syllabus.118591fc.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2023-music-syllabus-primary-lower-secondary","source/national-standard/singapore-moe/2023-music-syllabus-primary-lower-secondary.pdf","original-files/source/national-standard/singapore-moe/2023-music-syllabus-primary-lower-secondary.pdf","pdf","1136398","arts","res.national-standard.singapore-moe.2023-music-syllabus-primary-lower-secondary.a4b4db94.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2024 G3 Computing Syllabus","source/national-standard/singapore-moe/2024 G3 Computing Syllabus.pdf","original-files/source/national-standard/singapore-moe/2024 G3 Computing Syllabus.pdf","pdf","794379","computing","res.national-standard.singapore-moe.2024-g3-computing-syllabus.47babbc2.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2024 G3 Exercise and Sports Science Syllabus","source/national-standard/singapore-moe/2024 G3 Exercise and Sports Science Syllabus.pdf","original-files/source/national-standard/singapore-moe/2024 G3 Exercise and Sports Science Syllabus.pdf","pdf","963377","science;physical-education","res.national-standard.singapore-moe.2024-g3-exercise-and-sports-science-syllabus.98d18e73.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2024 Lower Secondary Art Syllabus","source/national-standard/singapore-moe/2024 Lower Secondary Art Syllabus.pdf","original-files/source/national-standard/singapore-moe/2024 Lower Secondary Art Syllabus.pdf","pdf","790972","arts","res.national-standard.singapore-moe.2024-lower-secondary-art-syllabus.67080975.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2024 Lower Secondary Food and Consumer Education Syllabus","source/national-standard/singapore-moe/2024 Lower Secondary Food and Consumer Education Syllabus.pdf","original-files/source/national-standard/singapore-moe/2024 Lower Secondary Food and Consumer Education Syllabus.pdf","pdf","1095769","national-standard","res.national-standard.singapore-moe.2024-lower-secondary-food-and-consumer-education.d2d8e7d2.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2024 Lower Secondary G1 Humanities Syllabus Social Studies and Humanities Exposure Modules","source/national-standard/singapore-moe/2024 Lower Secondary G1 Humanities Syllabus Social Studies and Humanities Exposure Modules.pdf","original-files/source/national-standard/singapore-moe/2024 Lower Secondary G1 Humanities Syllabus Social Studies and Humanities Exposure Modules.pdf","pdf","1261824","social-studies","res.national-standard.singapore-moe.2024-lower-secondary-g1-humanities-syllabus-soci.9953b923.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2024 Physical Education Primary Secondary and PreUniversity Syllabus","source/national-standard/singapore-moe/2024 Physical Education Primary Secondary and PreUniversity Syllabus.pdf","original-files/source/national-standard/singapore-moe/2024 Physical Education Primary Secondary and PreUniversity Syllabus.pdf","pdf","2866115","physical-education","res.national-standard.singapore-moe.2024-physical-education-primary-secondary-and-pr.7fb8dc09.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2024 Physical Education Primary Secondary and PreUniversity Syllabus_2","source/national-standard/singapore-moe/2024 Physical Education Primary Secondary and PreUniversity Syllabus_2.pdf","original-files/source/national-standard/singapore-moe/2024 Physical Education Primary Secondary and PreUniversity Syllabus_2.pdf","pdf","2866115","physical-education","res.national-standard.singapore-moe.2024-physical-education-primary-secondary-and-pr.14b119e0.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2024_primary_art_syllabus","source/national-standard/singapore-moe/2024_primary_art_syllabus.pdf","original-files/source/national-standard/singapore-moe/2024_primary_art_syllabus.pdf","pdf","999287","arts","res.national-standard.singapore-moe.2024-primary-art-syllabus.c6e90f70.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2025 G3 Chinese Special Programme Secondary Syllabus","source/national-standard/singapore-moe/2025 G3 Chinese Special Programme Secondary Syllabus.pdf","original-files/source/national-standard/singapore-moe/2025 G3 Chinese Special Programme Secondary Syllabus.pdf","pdf","2255471","chinese;physical-education","res.national-standard.singapore-moe.2025-g3-chinese-special-programme-secondary-syll.2d001781.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2025 Upper Secondary G1 Art Syllabus","source/national-standard/singapore-moe/2025 Upper Secondary G1 Art Syllabus.pdf","original-files/source/national-standard/singapore-moe/2025 Upper Secondary G1 Art Syllabus.pdf","pdf","701379","arts;physical-education","res.national-standard.singapore-moe.2025-upper-secondary-g1-art-syllabus.d324685e.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2025 Upper Secondary G2 Art and G3 Art or Higher Art Syllabus","source/national-standard/singapore-moe/2025 Upper Secondary G2 Art and G3 Art or Higher Art Syllabus.pdf","original-files/source/national-standard/singapore-moe/2025 Upper Secondary G2 Art and G3 Art or Higher Art Syllabus.pdf","pdf","1645067","arts;physical-education","res.national-standard.singapore-moe.2025-upper-secondary-g2-art-and-g3-art-or-higher.001303d5.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2026 G1 Computing Syllabus","source/national-standard/singapore-moe/2026 G1 Computing Syllabus.pdf","original-files/source/national-standard/singapore-moe/2026 G1 Computing Syllabus.pdf","pdf","796188","computing","res.national-standard.singapore-moe.2026-g1-computing-syllabus.d7234b20.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2026 G2 Computing Syllabus","source/national-standard/singapore-moe/2026 G2 Computing Syllabus.pdf","original-files/source/national-standard/singapore-moe/2026 G2 Computing Syllabus.pdf","pdf","917460","computing","res.national-standard.singapore-moe.2026-g2-computing-syllabus.2c36276b.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2026 Upper Secondary G1 Elements of Business Skills Syllabus","source/national-standard/singapore-moe/2026 Upper Secondary G1 Elements of Business Skills Syllabus.pdf","original-files/source/national-standard/singapore-moe/2026 Upper Secondary G1 Elements of Business Skills Syllabus.pdf","pdf","973651","physical-education","res.national-standard.singapore-moe.2026-upper-secondary-g1-elements-of-business-ski.e9b32e35.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","2026 Upper Secondary G2G3 Principles of Accounts Syllabus","source/national-standard/singapore-moe/2026 Upper Secondary G2G3 Principles of Accounts Syllabus.pdf","original-files/source/national-standard/singapore-moe/2026 Upper Secondary G2G3 Principles of Accounts Syllabus.pdf","pdf","1692438","physical-education","res.national-standard.singapore-moe.2026-upper-secondary-g2g3-principles-of-accounts.5d3b6272.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"singapore-moe","CL Syllabus Pri 2024","source/national-standard/singapore-moe/CL Syllabus Pri 2024.pdf","original-files/source/national-standard/singapore-moe/CL Syllabus Pri 2024.pdf","pdf","2134256","chinese","res.national-standard.singapore-moe.cl-syllabus-pri-2024.3e7630bd.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
